query,intent
신청 문의하시려고 말씀하시나요,5
그러면 선생님 면담신청은 업무내용에 따라서요 어떤 업무입니까,5
장애인 단체에서 지사님 면담을 신청을 하시는 부분이십니까 구경이십니까,5
혹시 도지사님 면담신청을 하시는 경우 장애인 단체이신 경우에는요,5
네 부부가 한 주소지에 개인과외교습자로 각각 등록 신청할 수 있나요,5
네 진로체험프로그램을 신청하면 체험비는 얼마인가요,5
다름이 아니라 #@소속# 진로체험 신청 관련해 문의드리려고요,5
네 선생님 진로체험 신청에 관한 문의시죠,5
맞아요 진로체험 신청은 어떻게 하나요,5
학기 중 프로그램은 학교에서 단체로 신청합니다,5
그리고 방학 중에는 학교장 추천에 의한 개별신청으로 이루어집니다,5
또한 주말프로그램은 홈페이지를 활용한 개별신청입니다,5
맞아요 체험을 신청하지 않은 방문객도 관람이 가능한가요,5
그 신청 절차가 궁금합니다,5
구비서류를 갖추어 관할세무서 또는 가까운 세무서에 신청하시면 됩니다,5
대리인이 신청할 경우 대리인과 위임자의 신분증을 필히 지참하셔야 하구요,5
사업자 등록 신청서에 인적사항을 기재하고 자필 서명하여야 합니다,5
수증자는 신규로 임대사업자등록을 신청하여 새로운 번호를 발급 받아야 합니다,5
따라서 별도의 사업자등록 정정 신청은 필요치 않습니다,5
일 순위 신청자 모두가 주택을 공급받고 이 순위 신청자까지 공급받아야 합니다,5
법정 저소득층 교육비 신청 관련 문의하려고요,5
기초 생활 수급자인데 교육비를 신청해야 하나요,5
교육비를 지원받기 위해서는 반드시 신청하셔야 합니다,5
가족 모두가 외국인인 경우에는 어떻게 신청하나요,5
가족 모두가 외국인인 경우는 교육비 신청이 불가합니다,5
교육비 신청이 안 된다는 말씀인가요,5
통장 사본과 교육 급여 계좌 변경 신청서를 제출하세요,5
그건 어디서 신청하나요,5
네 요양 보호사 발급 신청서가 필요하고요,5
발급 신청서는 어디서 떼 달라고 하는 거예요,5
선생님 교육 받으셨던 기관으로 위임하여 신청하셨나요,5
네 학원에서 신청 하라고 해서 건강 검진까지 다 받았어요,5
다름이 아니고요 협동 조합 설립 신청을 할려고 하는데요,5
제가 신청한 수업이 수강이 치열해서요,5
프로그램 또는 신청 방법을 확인하실 수 있습니다,5
이게 신청이 빨리 끝나나 봐요,5
여름에 미리 신청을 하는군요,5
네 여름에 미리 신청해야 합니다,5
평생교육원은 선착순 신청이시기 때문에요,5
빨리 신청을 하셔야 원하시는 수업을 들으실 수 있습니다,5
네 빨리 신청해 주셔야 원하시는 수업을 들을 수 있습니다,5
충청남도에 거주지만 있으시다면 신청 접수가 가능하십니다,5
내일 배움 카드 신청 구비 서류가 많나요,5
인터넷으로 #@소속# #@기타# 에서 카드를 신청하셔야 합니다,5
여보세요 저 방금 카드 신청 문의 한 사람인데요,5
혹시 내일 배움 카드 신청 문의 맞으십니까,5
예 신청 장소 관련 문의했습니다,5
확인을 해보니 인터넷에 #@소속#에서 신청하는 부분입니다,5
하지만 #@소속# 방문 신청은 확인이 어려웠습니다,5
네 안녕하세요 전기 사업 허가 신청서 접수하려고 전화드렸거든요,5
전기 사업 허가 신청서 문의이십니까,5
신청서는 방문하시는 민원실에 비치되어 있습니다,5
신청서와 법정 대리인의 신분증과 자녀 여권사진이 필요합니다,5
먼저 신청서는 방문 하시는 기관에 비치되어 있습니다,5
여권은 발급 기관으로 방문하셔서 신청을 하셔야 합니다,5
신청서는 어디서 찾아 써야 하는 거죠,5
신청서는 #@소속# 홈페이지 접속 하시면 민원 서식란이 있습니다,5
그러시면 개명 재발급으로 신청을 해 주시면 좋으실 듯합니다,5
#@소속# 홈페이지에 민원 자격증 신청서에서 다운로드 가능하십니다,5
네 본인이 직접 신청하는 부분으로 확인됩니다,5
주민 등록관 련 신고는 인터넷으로 신청하실 경우에도요,5
다른 사람이 대리 신청으로 주소지 이전을 할 수 있는 건가요,5
말소 신청 관련해서 대리인이 신청 가능한지 확인해 보겠습니다,5
주민 센터에서도 이걸 신청을 받나요,5
네 맞습니다 어린이집 입소 대기 신청을 위해서는요,5
네 그러시군요 이사 하시는 읍면동 주민센터에 신청을 하셔도 되십니다,5
제가 신청 가능한 부분이 있는지도 확인해 보겠습니다,5
지역 내 어린이집 입소 대기 신청으로 확인해 보았는데요,5
충남만 따로 입소 대기 신청 가능한 홈페이지는 확인이 어렵습니다,5
다만 #@소속# 으로 입소 대기 신청하시는 부분은 가능하십니다,5
거기에 로그인한 뒤 아이들 입소 대기를 신청하면 되나요,5
네 메인 화면에 어린이집 입소 대기 신청 배너가 확인됩니다,5
재발급 신청서와 반명함 사진 한 장 신분증 사본하고요,5
신청서는 인터넷에서도 가능한가요,5
#@소속# 접속 후 민원 서식 보시면 재발급 신청서 양식이 있습니다,5
신청서 빈 곳에 받으실 주소와 전화 번호 기재 부탁드립니다,5
재발급 신청서 확인이 가능합니다,5
아니 그럼 우편으로는 어떻게 신청하죠,5
방문과 우편 접수로는 신청이 가능하십니다,5
동사무소 쪽으로도 전화를 해서 신청을 받을 수 있는 부분이니까요,5
산림 계장하고 면담 신청을 같이 조사받는 것으로 해 준다고 하더군요,5
#@기타# 부동산 그쪽 사이트 들어가서 신청을 하면 되는 건가요,5
네 그리고 재발급 신청서는 토지 관리과에 비치되어 있습니다,5
신청서 내방 하시고 작성 하시면 됩니다,5
우선 재발급 신청서는 #@소속# 칠 페이지 민원서식에 있습니다,5
예 요양 보호사 자격증 재발급 신청하려구요,5
선생님 요양 보호사 자격증 재발급 신청 문의시면요,5
네 선생님 먼저 신분증과 재발급 신청서가 필요하시고요,5
신청서 양식은 #@소속# 홈페이지 민원서식에서 다운로드 가능하십니다,5
신청서는 방문하셔서 작성을 해 주시면 됩니다,5
세대주 본인이 직접 신청할 경우에는 신분증과 도장이 필요합니다,5
재발급 신청서를 다운로드 하시고요,5
신청서 빈 곳에 받으실 주소와 전화번호 기재하시면 되십니다,5
그러면 민원실 가서 신청서 양식을 갖다가 쓰고요,5
재발급 신청서와 본인의 신분증이 필요하십니다,5
신청서는 #@소속# 홈페이지 민원서식 들어가 다운로드가 가능하십니다,5
이거 우리 딸이 잃어버려서 제가 신청하는 건데 본인이 와야 하나요,5
그럼 대리 신청이십니까,5
대신 신청하실 경우는 우편접수가 좋으실 듯합니다,5
대리 신청은 #@소속#으로 문의 후 방문하시는 것이 좋습니다,5
방문하셔서 해당 카드 신청하시면 됩니다,5
콜센터를 통해 신청하신 후 방문하시면 됩니다,5
민원인께서 보일러 선임기한 연기 신청서 관련 문의를 하셨는데요,5
보일러 검사 대상 기기에 조정자 선임기한 연기 신청서 있잖습니까,5
해당 신청서를 #@소속# 도청에서요,5
네 선생님 최초에 발급받으신 기관에서 재발급 신청이 가능하십니다,5
재발급을 신청하려고 하는데 어떻게 하면 되나요,5
#@소속# 홈페이지에서 재발급 신청서 발급하셔야 하는데,5
접수하신 후 팩스 신청으로 사본 수령 가능하십니다,5
요양보호사를 검색하시면 재발급 신청서 다운로드 가능합니다,5
먼저 재발급신청서를 작성해 주셔야 합니다,5
신청서는 #@소속# 홈페이지 민원서식에서 다운받으시면 됩니다,5
마지막으로 비용과 신청서 반명함을 함께 동봉하여 보내 주시면 됩니다,5
그럼 시청으로 직접 가서 신청을 하는 건가요,5
병무청에 신청하시는 것에 따라 저희 측도 발급되는 부분이거든요,5
선생님 해당 바우처 카드는 읍 면 동사무소에서 신청 가능하십니다,5
신청을 다시 해도 되는 건가요,5
네 맞습니다 바로 신청하시면 됩니다,5
기간 상 지금 신청하시면 좋을 듯싶습니다,5
그렇군요 시청 가서 신청하면 되나요,5
가까운 시청에서 신청 가능하십니다,5
신청 시에 이전 여권 반드시 지참 부탁드립니다,5
때문에 #@소속#에서 신청을 하셔도 소요 기간은 비슷합니다,5
네 맞아요 원래 신청한 날은 어려울 것 같아서요,5
행정심판법 따르면 당사자는 심리기일 변경을 신청할 수 있습니다,5
선생님께서 신청을 하시면 위원회에서 변경 이유를 고려해 변경 여부에 대한 결정을 내립니다,5
네 알겠어요 일단 신청을 해볼게요,5
구술심리를 신청하지 않으면 서면심리로 진행됩니다,5
제가 구술심리로 신청을 했는데 서면으로 넘어갈 수 있나요,5
신청 후 전화 또는 이메일로 임시비밀번호가 전송됩니다,5
누가 신청할 수 있나요,5
친권자 또는 유아를 사실상 보호하고 있는 사람이 신청해야 합니다,5
어디서 신청할 수 있나요,5
가까운 주민센터 방문 또는 온라인을 통해 신청하면 됩니다,5
신청 가능한 홈페이지 주소 알려주세요,5
네 재배정 신청을 하고 싶은 데 대상자 조건이 있나요,5
경기희망교실의 신청 기준을 알고 싶습니다,5
#@기타# 서비스 자료 신청은 어디서 하나요,5
반갑습니다 #@소속# #@URL#에서 신청 가능합니다,5
신청 책 수가 정해져 있나요,5
네 신청 책은 일 인당 세 권입니다,5
유아학비 신청방법이 궁금해서 문의드려요,5
네 반갑습니다 주민센터 방문 또는 온라인 신청 가능합니다,5
온라인 신청하고 싶은데 홈페이지 말씀해 주세요,5
#@URL#에 접속하면 신청하실 수 있습니다,5
신청 후에 절차는 어떻게 되나요,5
신청 후 #@기타# 카드가 발급이 됩니다,5
네 신청하셔서 유아학비 받으시길 바랄게요,5
마지막으로 최초선박보안심사를 신청 하시면 되는데,5
신청 다 하고 나서 교부 받는 게 있을까요,5
제가 전남 광양에 제조업으로 사업자등록을 신청할건데요,5
이번에 대학생 멘토링을 신청하려고 하거든요,5
네 맞아요 학교에서 공지를 봤는데 신청 방법은 안 나와있더라구요,5
거기서 내용 확인하시고 신청해주시면 됩니다,5
간단하게 신청할 수 있는 거였네요 제가 해보고 연락드릴걸 그랬네요,5
그걸 학생이나 학부모가 개인적으로 신청할 수 있나요,5
선생님 죄송합니다만 #@기타# 프로그램은 개인 신청은 어려우세요,5
그러면 사람을 모아서 단체로 신청을 할 수는 있나요,5
아니요 그렇게도 어려우시고 학교 단위로만 신청 가능합니다,5
그러면 #@소속# 통해서 학교에 신청할 수는 없어요,5
네 컴퓨터로도 신청 가능한거죠,5
그러고 나면 학교에서 프로그램 신청을 하구요,5
신청 승인이 되면 진로체험활동을 진행해주시면 되세요,5
학교에서 신청하면 제가 승인을 하는 건가요,5
만화방도 똑같이 그냥 가서 신청하면 되나요,5
네 유아학비 지원 제도 신청하려고 하는데 신청대상이 어떻게 되요,5
네 그러시면 성적기준이 충족된다면 전학을 신청하실 수 있습니다,5
아니요 학교장 추천을 받아서 신청해주시면 되구요,5
네 신청대상이 삼 등급 이내시거든요 충분히 가능하시겠네요,5
우선 현재는 일학기 중이니 팔월 말까지 신청 가능하실 것 같아요,5
네 학교에 교육환경전환 전입학 제도 신청하시면 되십니다,5
네 아니면 공개에 불복시 이의신청 절차가 궁금합니다,5
예 우선 정보공개 이의신청 절차 알려드리겠습니다,5
이의신청은 결정 결과 통지 칠일 이내에 행정심판에 소송을 하면 됩니다,5
재발급 신청하시는 문의신가요,5
#@소속# 을 통해 신청하신 민원 검토 결과 알려드립니다,5
인터넷 #@소속# 홈페이지를 통해 신청하는 방법이 있고요,5
재외국민 구제신청은 학자금 지원구간 최신화 신청 마감일까지 입니다,5
